participant_id,treat,age_months,female,kindergarten,teacher_id,school_id,private_school,title1,free_reduced_lunch,state,esl_observed,special_ed_observed,new_student,distracted_a1,distracted_a2,distracted_ppvt,score_a1,invalid_a1,score_a2,invalid_a2,score_ppvt,score_ppvt_age,invalid_ppvt,t_logins_april,t_logins_total,t_weeks_used,t_words_learned,t_financial_struggle,t_misbehavior,t_years_experience,score_pct_change
91652,0,52,0,0,22,19,0,0,22,2,0,1,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,0,68,0,0,18,20,0,1,95,2,1,0,0,NA,0,0,20,NA,27,0,87,98,0,NA,NA,NA,NA,27,2,16,35
302,0,64,0,0,18,20,0,1,95,2,0,0,0,3,3,3,22,NA,19,0,76,93,0,NA,NA,NA,NA,27,2,16,-13.636363636363635
303,0,60,0,0,18,20,0,1,95,2,1,0,0,2,0,0,9,NA,14,0,55,83,0,NA,NA,NA,NA,27,2,16,55.55555555555556
304,0,53,1,0,18,20,0,1,95,2,1,0,0,0,0,0,23,NA,21,0,79,107,0,NA,NA,NA,NA,27,2,16,-8.695652173913043
305,0,68,0,0,18,20,0,1,95,2,1,0,0,0,0,0,23,NA,23,0,80,99,0,NA,NA,NA,NA,27,2,16,0
306,0,63,1,0,18,20,0,1,95,2,1,0,0,1,0,0,16,NA,19,0,59,82,0,NA,NA,NA,NA,27,2,16,18.75
307,0,62,1,0,18,20,0,1,95,2,1,0,0,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0,63,1,0,18,20,0,1,95,2,1,0,0,0,0,0,18,NA,21,0,61,84,0,NA,NA,NA,NA,27,2,16,16.666666666666664
309,0,49,1,0,18,20,0,1,95,2,1,0,0,NA,0,0,12,NA,13,0,46,85,0,NA,NA,NA,NA,27,2,16,8.333333333333332
310,0,68,0,0,18,20,0,1,95,2,1,0,0,0,NA,0,16,NA,18,0,28,56,0,NA,NA,NA,NA,27,2,16,12.5
311,0,67,0,0,18,20,0,1,95,2,0,0,0,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0,59,1,0,18,20,0,1,95,2,1,0,0,0,NA,2,24,NA,22,0,54,82,0,NA,NA,NA,NA,27,2,16,-8.333333333333332
313,0,64,0,0,18,20,0,1,95,2,1,0,0,0,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0,68,0,0,18,20,0,1,95,2,1,0,0,0,0,0,26,NA,26,0,82,93,0,NA,NA,NA,NA,27,2,16,0
315,0,64,0,0,18,20,0,1,95,2,0,0,0,2,0,0,19,NA,24,0,89,103,0,NA,NA,NA,NA,27,2,16,26.31578947368421
316,0,68,0,0,18,20,0,1,95,2,1,0,0,0,0,0,19,NA,27,0,69,85,0,NA,NA,NA,NA,27,2,16,42.10526315789473
317,0,65,0,0,18,20,0,1,95,2,0,0,0,3,NA,0,26,NA,25,0,82,96,0,NA,NA,NA,NA,27,2,16,-3.8461538461538463
318,0,61,1,0,18,20,0,1,95,2,0,0,0,2,2,1,19,NA,16,0,66,89,0,NA,NA,NA,NA,27,2,16,-15.789473684210526
27284,1,81,1,1,52,21,0,1,89,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39486,1,72,1,1,52,21,0,1,89,2,0,0,0,0,0,0,29,NA,29,0,104,105,0,0,11,22,3,0,2,7,0
41275,1,69,0,1,52,21,0,1,89,2,0,0,0,0,NA,3,26,NA,29,0,116,117,0,0,11,22,3,0,2,7,11.538461538461538
43557,1,67,0,1,52,21,0,1,89,2,0,0,0,0,0,0,30,NA,28,0,74,88,0,0,11,22,3,0,2,7,-6.666666666666667
47746,1,74,0,1,52,21,0,1,89,2,0,0,0,0,NA,NA,33,NA,32,0,130,130,0,0,11,22,3,0,2,7,-3.0303030303030303
77572,1,74,1,1,52,21,0,1,89,2,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80304,1,70,1,1,52,21,0,1,89,2,0,0,0,0,0,0,29,NA,28,0,97,102,0,0,11,22,3,0,2,7,-3.4482758620689653
82618,1,74,1,1,52,21,0,1,89,2,0,0,0,0,0,2,25,NA,30,0,103,103,0,0,11,22,3,0,2,7,20
321,1,66,1,1,61,21,0,1,89,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12901,1,73,1,1,61,21,0,1,89,2,0,0,0,0,0,0,23,NA,26,0,79,86,0,18,80,22,2,28,3,8,13.043478260869565
15240,1,77,1,1,61,21,0,1,89,2,0,0,0,0,0,0,27,NA,23,0,82,85,0,18,80,22,2,28,3,8,-14.814814814814813
34374,1,77,1,1,61,21,0,1,89,2,0,0,0,0,0,0,30,NA,31,0,118,110,0,18,80,22,2,28,3,8,3.3333333333333335
40255,1,78,1,1,61,21,0,1,89,2,0,0,0,0,0,0,25,NA,30,0,129,119,0,18,80,22,2,28,3,8,20
45669,1,75,0,1,61,21,0,1,89,2,0,0,0,0,0,0,27,NA,31,0,117,111,0,18,80,22,2,28,3,8,14.814814814814813
49154,1,77,1,1,61,21,0,1,89,2,0,0,0,0,0,0,28,NA,32,0,105,100,0,18,80,22,2,28,3,8,14.285714285714285
77247,1,69,0,1,61,21,0,1,89,2,0,0,0,0,0,3,25,NA,28,0,58,77,0,18,80,22,2,28,3,8,12
85389,1,72,0,1,61,21,0,1,89,2,0,1,0,0,0,0,25,NA,17,0,87,93,0,18,80,22,2,28,3,8,-32
87107,1,74,1,1,61,21,0,1,89,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,80,1,1,6,22,0,1,74,1,0,0,0,0,0,1,21,NA,27,0,86,85,0,3,24,NA,4,50,1,22,28.57142857142857
121,1,80,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1,76,1,1,6,22,0,1,74,1,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1,73,1,1,6,22,0,1,74,1,0,0,0,0,0,0,27,NA,27,0,103,103,0,3,24,NA,4,50,1,22,0
125,1,75,1,1,6,22,0,1,74,1,0,0,0,0,0,0,28,NA,28,0,77,85,0,3,24,NA,4,50,1,22,0
126,1,76,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1,73,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1,79,1,1,6,22,0,1,74,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,1,79,0,1,6,22,0,1,74,1,0,0,0,0,0,0,31,NA,28,0,111,102,0,3,24,NA,4,50,1,22,-9.67741935483871
130,1,76,0,1,6,22,0,1,74,1,0,0,0,0,0,0,28,NA,27,0,74,81,0,3,24,NA,4,50,1,22,-3.571428571428571
131,1,71,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,1,75,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,1,72,0,1,6,22,0,1,74,1,0,0,0,0,0,0,26,NA,25,0,112,111,0,3,24,NA,4,50,1,22,-3.8461538461538463
134,1,77,0,1,6,22,0,1,74,1,0,0,0,0,0,0,22,NA,25,0,79,84,0,3,24,NA,4,50,1,22,13.636363636363635
135,1,70,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,1,82,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,1,81,1,1,6,22,0,1,74,1,0,0,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,1,78,1,1,6,22,0,1,74,1,0,0,0,1,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,1,74,1,1,6,22,0,1,74,1,0,0,0,0,0,0,31,NA,31,0,118,114,0,3,24,NA,4,50,1,22,0
140,1,68,1,1,6,22,0,1,74,1,0,0,0,2,0,0,26,NA,26,0,98,105,0,3,24,NA,4,50,1,22,0
141,1,81,0,1,6,22,0,1,74,1,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1,81,0,1,6,22,0,1,74,1,0,0,0,2,NA,3,25,NA,27,0,56,70,0,3,24,NA,4,50,1,22,8
143,1,77,0,1,6,22,0,1,74,1,0,0,0,0,0,0,29,NA,31,0,127,119,0,3,24,NA,4,50,1,22,6.896551724137931
144,1,77,1,1,6,22,0,1,74,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,1,78,1,1,6,22,0,1,74,1,0,0,0,0,0,0,31,NA,33,0,100,96,0,3,24,NA,4,50,1,22,6.451612903225806
148,1,75,1,1,6,22,0,1,74,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10928,0,69,1,0,12,23,0,1,54,3,0,0,0,0,0,0,23,NA,25,0,97,104,0,NA,NA,NA,NA,71,2,31,8.695652173913043
22851,0,60,1,0,12,23,0,1,54,3,0,0,0,0,0,0,24,NA,25,0,101,116,0,NA,NA,NA,NA,71,2,31,4.166666666666666
34653,0,59,1,0,12,23,0,1,54,3,0,0,0,0,0,0,18,NA,22,0,75,99,0,NA,NA,NA,NA,71,2,31,22.22222222222222
35420,0,63,1,0,12,23,0,1,54,3,0,0,0,1,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45741,0,66,0,0,12,23,0,1,54,3,0,0,0,0,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48757,0,64,0,0,12,23,0,1,54,3,0,0,0,1,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53903,0,63,0,0,12,23,0,1,54,3,0,0,0,0,0,0,24,NA,25,0,79,96,0,NA,NA,NA,NA,71,2,31,4.166666666666666
82054,0,69,0,0,12,23,0,1,54,3,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86128,0,69,0,0,12,23,0,1,54,3,0,0,0,0,0,0,22,NA,22,0,73,88,0,NA,NA,NA,NA,71,2,31,0
87609,0,58,0,0,12,23,0,1,54,3,0,0,0,0,0,0,23,NA,21,0,87,108,0,NA,NA,NA,NA,71,2,31,-8.695652173913043
91103,0,67,1,0,12,23,0,1,54,3,0,0,0,0,0,1,22,NA,24,0,65,83,0,NA,NA,NA,NA,71,2,31,9.090909090909092
93187,0,58,1,0,12,23,0,1,54,3,0,0,0,0,0,0,21,NA,23,0,84,106,0,NA,NA,NA,NA,71,2,31,9.523809523809524
93765,0,65,1,0,12,23,0,1,54,3,0,0,0,0,0,0,22,NA,23,0,86,101,0,NA,NA,NA,NA,71,2,31,4.545454545454546
95862,0,67,1,0,12,23,0,1,54,3,0,0,0,0,0,0,27,NA,25,0,102,110,0,NA,NA,NA,NA,71,2,31,-7.4074074074074066
96996,0,60,1,0,12,23,0,1,54,3,0,0,0,0,0,0,24,NA,27,0,85,104,0,NA,NA,NA,NA,71,2,31,12.5
97251,0,60,0,0,12,23,0,1,54,3,0,0,0,0,0,0,24,NA,26,0,77,99,0,NA,NA,NA,NA,71,2,31,8.333333333333332
149,0,71,0,1,17,24,0,1,46,1,0,0,0,0,0,0,29,NA,28,0,96,102,0,NA,NA,NA,NA,15,3,14,-3.4482758620689653
150,0,68,0,1,17,24,0,1,46,1,0,0,0,0,NA,2,22,NA,27,0,57,78,0,NA,NA,NA,NA,15,3,14,22.727272727272727
151,0,74,0,1,17,24,0,1,46,1,0,0,0,0,NA,2,27,NA,32,0,109,108,0,NA,NA,NA,NA,15,3,14,18.51851851851852
152,0,80,0,1,17,24,0,1,46,1,0,0,0,0,NA,3,24,NA,24,0,105,98,0,NA,NA,NA,NA,15,3,14,0
153,0,77,1,1,17,24,0,1,46,1,0,0,0,0,NA,3,28,NA,28,0,91,90,0,NA,NA,NA,NA,15,3,14,0
154,0,76,1,1,17,24,0,1,46,1,0,0,0,NA,NA,2,24,NA,28,0,95,94,0,NA,NA,NA,NA,15,3,14,16.666666666666664
155,0,81,1,1,17,24,0,1,46,1,0,0,0,0,0,0,25,NA,22,0,NA,NA,1,NA,NA,NA,NA,15,3,14,-12
156,0,73,0,1,17,24,0,1,46,1,0,0,0,0,0,3,28,NA,24,0,95,96,0,NA,NA,NA,NA,15,3,14,-14.285714285714285
157,0,71,1,1,17,24,0,1,46,1,0,0,0,0,0,0,23,NA,23,0,77,87,0,NA,NA,NA,NA,15,3,14,0
158,0,71,1,1,17,24,0,1,46,1,0,0,0,0,0,0,28,NA,32,0,126,123,0,NA,NA,NA,NA,15,3,14,14.285714285714285
159,0,76,0,1,17,24,0,1,46,1,0,0,0,2,0,0,24,NA,28,0,121,114,0,NA,NA,NA,NA,15,3,14,16.666666666666664
160,0,70,1,1,17,24,0,1,46,1,0,0,0,0,0,0,34,NA,32,0,NA,NA,1,NA,NA,NA,NA,15,3,14,-5.88235294117647
161,0,71,1,1,17,24,0,1,46,1,0,0,0,0,3,3,24,NA,20,0,NA,27,1,NA,NA,NA,NA,15,3,14,-16.666666666666664
162,0,80,0,1,17,24,0,1,46,1,0,0,1,0,0,0,31,NA,27,1,114,104,1,NA,NA,NA,NA,NA,NA,NA,-12.903225806451612
163,0,70,0,1,17,24,0,1,46,1,0,0,0,0,0,0,27,NA,26,0,86,94,0,NA,NA,NA,NA,15,3,14,-3.7037037037037033
164,0,74,0,1,17,24,0,1,46,1,0,0,0,0,0,0,28,NA,26,0,99,100,0,NA,NA,NA,NA,15,3,14,-7.142857142857142
12128,1,68,0,0,36,25,0,1,99,3,0,0,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12672,1,64,1,0,36,25,0,1,99,3,0,0,0,2,1,NA,18,NA,25,0,81,97,0,30,121,23,4,50,1,5,38.88888888888889
22637,1,67,1,0,36,25,0,1,99,3,0,0,0,1,0,1,18,NA,26,0,82,93,0,30,121,23,4,50,1,5,44.44444444444444
39074,1,65,1,0,36,25,0,1,99,3,0,0,0,0,0,0,24,NA,21,0,116,120,0,30,121,23,4,50,1,5,-12.5
41867,1,59,1,0,36,25,0,1,99,3,0,0,0,2,2,2,24,NA,25,0,68,91,0,30,121,23,4,50,1,5,4.166666666666666
42139,1,67,0,0,36,25,0,1,99,3,0,0,0,1,0,0,21,NA,26,0,76,91,0,30,121,23,4,50,1,5,23.809523809523807
42665,1,62,0,0,36,25,0,1,99,3,0,0,0,0,0,0,24,NA,15,0,54,80,0,30,121,23,4,50,1,5,-37.5
47520,1,63,1,0,36,25,0,1,99,3,0,0,0,0,0,0,26,NA,26,0,82,98,0,30,121,23,4,50,1,5,0
51648,1,61,0,0,36,25,0,1,99,3,0,0,0,1,0,0,20,NA,21,0,52,79,0,30,121,23,4,50,1,5,5
56637,1,64,1,0,36,25,0,1,99,3,0,0,0,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67801,1,69,0,0,36,25,0,1,99,3,0,0,0,0,0,0,29,NA,27,0,104,107,0,30,121,23,4,50,1,5,-6.896551724137931
71240,1,65,0,0,36,25,0,1,99,3,0,1,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75365,1,63,0,0,36,25,0,1,99,3,0,0,0,0,0,NA,19,NA,17,0,73,93,0,30,121,23,4,50,1,5,-10.526315789473683
84306,1,53,1,0,36,25,0,1,99,3,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87198,1,63,1,0,36,25,0,1,99,3,0,0,0,0,0,0,20,NA,22,0,72,90,0,30,121,23,4,50,1,5,10
87697,1,66,0,0,36,25,0,1,99,3,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90584,1,69,0,0,36,25,0,1,99,3,0,0,0,2,1,0,23,NA,28,0,99,104,0,30,121,23,4,50,1,5,21.73913043478261
10136,0,63,0,0,47,26,1,0,0,3,0,0,0,0,1,1,24,NA,28,0,105,116,0,NA,NA,NA,NA,50,2,25,16.666666666666664
15518,0,68,0,0,47,26,1,0,0,3,0,0,0,0,0,0,25,NA,30,0,117,118,0,NA,NA,NA,NA,50,2,25,20
17863,0,59,0,0,47,26,1,0,0,3,0,0,0,0,0,0,23,NA,19,0,57,85,0,NA,NA,NA,NA,50,2,25,-17.391304347826086
22046,0,68,1,0,47,26,1,0,0,3,0,0,0,0,0,0,27,NA,22,0,84,96,0,NA,NA,NA,NA,50,2,25,-18.51851851851852
25292,0,66,1,0,47,26,1,0,0,3,0,0,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32741,0,63,0,0,47,26,1,0,0,3,0,0,0,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35039,0,61,0,0,47,26,1,0,0,3,0,0,0,0,0,0,19,NA,22,0,96,112,0,NA,NA,NA,NA,50,2,25,15.789473684210526
35486,0,61,1,0,47,26,1,0,0,3,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36019,0,64,1,0,47,26,1,0,0,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37012,0,61,0,0,47,26,1,0,0,3,0,0,0,0,0,0,29,NA,25,0,NA,NA,1,NA,NA,NA,NA,50,2,25,-13.793103448275861
37837,0,66,1,0,47,26,1,0,0,3,0,0,0,0,0,0,22,NA,19,0,82,96,0,NA,NA,NA,NA,50,2,25,-13.636363636363635
37953,0,68,1,0,47,26,1,0,0,3,0,0,0,0,0,0,21,NA,22,0,68,85,0,NA,NA,NA,NA,50,2,25,4.761904761904762
46935,0,68,0,0,47,26,1,0,0,3,0,0,0,0,1,2,29,NA,30,0,109,113,0,NA,NA,NA,NA,50,2,25,3.4482758620689653
68302,0,68,1,0,47,26,1,0,0,3,0,0,0,1,1,1,25,NA,19,0,66,83,0,NA,NA,NA,NA,50,2,25,-24
70334,0,68,0,0,47,26,1,0,0,3,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81043,0,61,1,0,47,26,1,0,0,3,0,0,0,0,1,0,19,NA,22,0,79,100,0,NA,NA,NA,NA,50,2,25,15.789473684210526
83008,0,59,1,0,47,26,1,0,0,3,0,0,0,0,0,0,26,NA,24,0,62,88,0,NA,NA,NA,NA,50,2,25,-7.6923076923076925
94545,0,68,1,0,47,26,1,0,0,3,0,0,0,1,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12414,0,69,1,0,8,27,0,1,56,2,0,0,0,0,0,0,16,NA,20,0,83,94,0,NA,NA,NA,NA,0,1.5,23,25
17402,0,67,0,0,8,27,0,1,56,2,0,0,0,0,0,0,16,NA,22,0,65,85,0,NA,NA,NA,NA,0,1.5,23,37.5
20441,0,59,0,0,8,27,0,1,56,2,1,0,0,0,0,0,18,NA,19,0,80,101,0,NA,NA,NA,NA,0,1.5,23,5.555555555555555
25745,0,68,1,0,8,27,0,1,56,2,1,0,0,0,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29365,0,59,0,0,8,27,0,1,56,2,0,0,0,0,NA,0,19,NA,24,0,81,101,0,NA,NA,NA,NA,0,1.5,23,26.31578947368421
29442,0,64,1,0,8,27,0,1,56,2,0,0,0,0,0,0,20,NA,24,0,65,86,0,NA,NA,NA,NA,0,1.5,23,20
30249,0,65,0,0,8,27,0,1,56,2,0,0,0,0,NA,0,27,NA,25,0,102,112,0,NA,NA,NA,NA,0,1.5,23,-7.4074074074074066
34563,0,57,1,0,8,27,0,1,56,2,0,0,0,1,0,0,25,NA,24,0,77,101,0,NA,NA,NA,NA,0,1.5,23,-4
35841,0,57,1,0,8,27,0,1,56,2,0,0,0,0,0,0,22,NA,28,0,57,85,0,NA,NA,NA,NA,0,1.5,23,27.27272727272727
38347,0,68,1,0,8,27,0,1,56,2,0,0,0,0,0,0,13,NA,10,0,33,60,0,NA,NA,NA,NA,0,1.5,23,-23.076923076923077
39340,0,59,1,0,8,27,0,1,56,2,1,0,0,0,0,0,13,NA,21,0,50,78,0,NA,NA,NA,NA,0,1.5,23,61.53846153846154
40487,0,58,1,0,8,27,0,1,56,2,0,0,0,0,0,0,21,NA,18,0,82,104,0,NA,NA,NA,NA,0,1.5,23,-14.285714285714285
45905,0,69,0,0,8,27,0,1,56,2,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54539,0,66,0,0,8,27,0,1,56,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58656,0,64,0,0,8,27,0,1,56,2,0,0,0,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62341,0,59,1,0,8,27,0,1,56,2,1,0,0,0,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68231,0,63,0,0,8,27,0,1,56,2,0,0,0,0,0,0,20,NA,21,0,70,90,0,NA,NA,NA,NA,0,1.5,23,5
68280,0,57,1,0,8,27,0,1,56,2,0,0,0,0,NA,0,19,NA,16,0,62,88,0,NA,NA,NA,NA,0,1.5,23,-15.789473684210526
92249,0,68,0,0,8,27,0,1,56,2,1,0,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96270,0,62,0,0,8,27,0,1,56,2,0,0,0,0,0,0,20,NA,21,0,72,92,0,NA,NA,NA,NA,0,1.5,23,5
10279,1,71,0,1,9,28,0,1,77,1,0,0,0,0,0,NA,21,NA,22,0,93,98,0,0,17,19,4,100,2,19,4.761904761904762
32333,1,71,0,1,9,28,0,1,77,1,0,0,0,0,0,0,26,NA,29,0,86,92,0,0,17,19,4,100,2,19,11.538461538461538
32345,1,75,1,1,9,28,0,1,77,1,0,0,0,0,0,0,22,NA,28,0,110,106,0,0,17,19,4,100,2,19,27.27272727272727
32616,1,77,0,1,9,28,0,1,77,1,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37096,1,78,1,1,9,28,0,1,77,1,0,0,0,0,0,0,22,NA,22,0,77,83,0,0,17,19,4,100,2,19,0
39977,1,75,1,1,9,28,0,1,77,1,0,0,0,0,0,0,25,NA,28,0,107,103,0,0,17,19,4,100,2,19,12
41008,1,79,0,1,9,28,0,1,77,1,0,0,0,0,0,0,27,NA,28,0,99,93,0,0,17,19,4,100,2,19,3.7037037037037033
47667,1,75,0,1,9,28,0,1,77,1,0,0,0,0,0,0,27,NA,27,0,99,100,0,0,17,19,4,100,2,19,0
53656,1,71,1,1,9,28,0,1,77,1,0,0,0,0,1,NA,25,NA,27,0,110,111,0,0,17,19,4,100,2,19,8
59466,1,77,1,1,9,28,0,1,77,1,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61302,1,79,1,1,9,28,0,1,77,1,0,0,0,0,0,0,28,NA,33,0,113,103,0,0,17,19,4,100,2,19,17.857142857142858
61330,1,79,0,1,9,28,0,1,77,1,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65422,1,83,1,1,9,28,0,1,77,1,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78580,1,73,1,1,9,28,0,1,77,1,0,0,0,0,0,0,30,NA,29,0,101,101,0,0,17,19,4,100,2,19,-3.3333333333333335
81964,1,71,1,1,9,28,0,1,77,1,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86528,1,71,1,1,9,28,0,1,77,1,0,0,0,0,0,0,23,NA,28,0,100,105,0,0,17,19,4,100,2,19,21.73913043478261
